ITEM,RES,TIME,PROD
9,1,9,0.0
9,1,10,0.0
9,1,11,0.0
9,1,12,0.0
9,1,13,0.0
9,1,14,0.0
9,1,15,0.0
9,1,16,0.0
9,1,17,0.0
9,1,18,0.0
9,1,19,0.0
9,1,20,0.0
9,1,21,0.0
9,1,22,0.0
9,1,23,0.0
9,1,24,0.0
9,1,25,0.0
9,1,26,0.0
9,1,27,0.0
9,1,28,0.0
9,1,29,0.0
9,1,30,0.0
9,1,31,0.0
9,1,32,0.0
9,1,33,0.0
9,1,34,0.0
9,1,35,0.0
9,1,36,0.0
9,1,37,0.0
9,1,38,0.0
9,1,39,0.0
9,1,40,0.0
9,1,41,0.0
9,1,42,0.0
9,1,43,0.0
9,1,44,0.0
9,1,45,0.0
9,1,46,0.0
9,1,47,0.0
9,1,48,0.0
9,1,49,0.0
9,1,50,0.0
9,2,1,0.0
9,2,2,0.0
9,2,3,0.0
9,2,4,0.0
9,2,5,0.0
9,2,6,0.0
9,2,7,0.0
9,2,8,0.0
9,2,9,0.0
9,2,10,0.0
9,2,11,0.0
9,2,12,0.0
9,2,13,0.0
9,2,14,0.0
9,2,15,0.0
9,2,16,0.0
9,2,17,0.0
9,2,18,0.0
9,2,19,0.0
9,2,20,0.0
9,2,21,0.0
9,2,22,0.0
9,2,23,0.0
9,2,24,0.0
9,2,25,0.0
9,2,26,0.0
9,2,27,0.0
9,2,28,0.0
9,2,29,0.0
9,2,30,0.0
9,2,31,0.0
9,2,32,0.0
9,2,33,0.0
9,2,34,0.0
9,2,35,0.0
9,2,36,0.0
9,2,37,0.0
9,2,38,0.0
9,2,39,0.0
9,2,40,0.0
9,2,41,0.0
9,2,42,0.0
9,2,43,0.0
9,2,44,0.0
9,2,45,0.0
9,2,46,0.0
9,2,47,0.0
9,2,48,0.0
9,2,49,0.0
9,2,50,0.0
9,3,1,0.0
9,3,2,0.0
9,3,3,0.0
9,3,4,0.0
9,3,5,0.0
9,3,6,0.0
9,3,7,0.0
9,3,8,0.0
9,3,9,0.0
9,3,10,0.0
9,3,11,0.0
9,3,12,0.0
9,3,13,0.0
9,3,14,0.0
9,3,15,0.0
9,3,16,0.0
9,3,17,0.0
9,3,18,0.0
9,3,19,0.0
9,3,20,0.0
9,3,21,0.0
9,3,22,0.0
9,3,23,0.0
9,3,24,0.0
9,3,25,0.0
9,3,26,0.0
9,3,27,0.0
9,3,28,0.0
9,3,29,0.0
9,3,30,0.0
9,3,31,0.0
9,3,32,0.0
9,3,33,0.0
9,3,34,0.0
9,3,35,0.0
9,3,36,0.0
9,3,37,0.0
9,3,38,0.0
9,3,39,0.0
9,3,40,0.0
9,3,41,0.0
9,3,42,0.0
9,3,43,0.0
9,3,44,0.0
9,3,45,0.0
9,3,46,0.0
9,3,47,0.0
9,3,48,0.0
9,3,49,0.0
9,3,50,0.0
9,4,1,0.0
9,4,2,0.0
9,4,3,100.0
9,4,4,0.0
9,4,5,0.0
9,4,6,0.0
9,4,7,0.0
9,4,8,0.0
9,4,9,0.0
9,4,10,0.0
9,4,11,0.0
9,4,12,0.0
9,4,13,100.0
9,4,14,0.0
9,4,15,0.0
9,4,16,0.0
9,4,17,0.0
9,4,18,0.0
9,4,19,0.0
9,4,20,0.0
9,4,21,0.0
9,4,22,0.0
9,4,23,100.0
9,4,24,0.0
9,4,25,0.0
9,4,26,0.0
9,4,27,0.0
9,4,28,0.0
9,4,29,0.0
9,4,30,0.0
9,4,31,0.0
9,4,32,0.0
9,4,33,0.0
9,4,34,0.0
9,4,35,0.0
9,4,36,0.0
9,4,37,0.0
9,4,38,0.0
9,4,39,0.0
9,4,40,0.0
9,4,41,0.0
9,4,42,0.0
9,4,43,100.0
9,4,44,0.0
9,4,45,0.0
9,4,46,0.0
9,4,47,0.0
9,4,48,0.0
9,4,49,0.0
9,4,50,0.0
9,5,1,0.0
9,5,2,0.0
9,5,3,200.0
9,5,4,0.0
9,5,5,0.0
9,5,6,0.0
9,5,7,0.0
9,5,8,0.0
9,5,9,200.0
9,5,10,0.0
9,5,11,100.0
9,5,12,0.0
9,5,13,200.0
9,5,14,0.0
9,5,15,200.0
9,5,16,100.0
9,5,17,200.0
9,5,18,0.0
9,5,19,400.0
9,5,20,0.0
9,5,21,100.0
9,5,22,100.0
9,5,23,200.0
9,5,24,0.0
9,5,25,200.0
9,5,26,100.0
9,5,27,200.0
9,5,28,0.0
9,5,29,400.0
9,5,30,0.0
9,5,31,100.0
9,5,32,0.0
9,5,33,300.0
9,5,34,0.0
9,5,35,200.0
9,5,36,0.0
9,5,37,100.0
9,5,38,0.0
9,5,39,400.0
9,5,40,0.0
9,5,41,100.0
9,5,42,0.0
9,5,43,200.0
9,5,44,0.0
9,5,45,200.0
9,5,46,0.0
9,5,47,100.0
9,5,48,0.0
9,5,49,200.0
9,5,50,0.0
9,6,1,0.0
9,6,2,0.0
9,6,3,0.0
9,6,4,0.0
9,6,5,100.0
9,6,6,100.0
9,6,7,200.0
9,6,8,0.0
9,6,9,200.0
9,6,10,0.0
9,6,11,0.0
9,6,12,0.0
9,6,13,0.0
9,6,14,0.0
9,6,15,300.0
9,6,16,0.0
9,6,17,0.0
9,6,18,300.0
9,6,19,0.0
9,6,20,0.0
9,6,21,0.0
9,6,22,100.0
9,6,23,0.0
9,6,24,0.0
9,6,25,300.0
9,6,26,0.0
9,6,27,0.0
9,6,28,300.0
9,6,29,0.0
9,6,30,100.0
9,6,31,0.0
9,6,32,200.0
9,6,33,0.0
9,6,34,300.0
9,6,35,300.0
9,6,36,100.0
9,6,37,100.0
9,6,38,200.0
9,6,39,0.0
9,6,40,0.0
9,6,41,0.0
9,6,42,200.0
9,6,43,0.0
9,6,44,0.0
9,6,45,300.0
9,6,46,100.0
9,6,47,100.0
9,6,48,100.0
9,6,49,200.0
9,6,50,0.0
9,7,1,0.0
9,7,2,0.0
9,7,3,0.0
9,7,4,0.0
9,7,5,400.0
9,7,6,0.0
9,7,7,0.0
9,7,8,0.0
9,7,9,0.0
9,7,10,300.0
9,7,11,0.0
9,7,12,200.0
9,7,13,0.0
9,7,14,0.0
9,7,15,0.0
9,7,16,0.0
9,7,17,0.0
9,7,18,0.0
9,7,19,0.0
9,7,20,100.0
9,7,21,0.0
9,7,22,0.0
9,7,23,0.0
9,7,24,0.0
9,7,25,0.0
9,7,26,0.0
9,7,27,0.0
9,7,28,0.0
9,7,29,0.0
9,7,30,0.0
9,7,31,0.0
9,7,32,0.0
9,7,33,0.0
9,7,34,100.0
9,7,35,0.0
9,7,36,0.0
9,7,37,0.0
9,7,38,100.0
9,7,39,0.0
9,7,40,100.0
9,7,41,0.0
9,7,42,0.0
9,7,43,0.0
9,7,44,0.0
9,7,45,0.0
9,7,46,0.0
9,7,47,0.0
9,7,48,200.0
9,7,49,0.0
9,7,50,0.0
9,8,1,0.0
9,8,2,0.0
9,8,3,0.0
9,8,4,300.0
9,8,5,0.0
9,8,6,0.0
9,8,7,0.0
9,8,8,300.0
9,8,9,0.0
9,8,10,0.0
9,8,11,0.0
9,8,12,0.0
9,8,13,0.0
9,8,14,400.0
9,8,15,0.0
9,8,16,0.0
9,8,17,0.0
9,8,18,0.0
9,8,19,0.0
9,8,20,400.0
9,8,21,0.0
9,8,22,0.0
9,8,23,0.0
9,8,24,400.0
9,8,25,0.0
9,8,26,0.0
9,8,27,0.0
9,8,28,0.0
9,8,29,0.0
9,8,30,400.0
9,8,31,0.0
9,8,32,0.0
9,8,33,0.0
9,8,34,0.0
9,8,35,0.0
9,8,36,0.0
9,8,37,0.0
9,8,38,0.0
9,8,39,0.0
9,8,40,400.0
9,8,41,0.0
9,8,42,0.0
9,8,43,0.0
9,8,44,400.0
9,8,45,0.0
9,8,46,0.0
9,8,47,0.0
9,8,48,0.0
9,8,49,0.0
9,8,50,0.0
9,9,1,0.0
9,9,2,0.0
9,9,3,0.0
9,9,4,0.0
9,9,5,0.0
9,9,6,0.0
9,9,7,0.0
9,9,8,0.0
9,9,9,0.0
9,9,10,0.0
9,9,11,0.0
9,9,12,0.0
9,9,13,0.0
9,9,14,0.0
9,9,15,0.0
9,9,16,0.0
9,9,17,0.0
9,9,18,0.0
9,9,19,0.0
9,9,20,0.0
9,9,21,0.0
9,9,22,0.0
9,9,23,0.0
9,9,24,0.0
9,9,25,0.0
9,9,26,0.0
9,9,27,0.0
9,9,28,0.0
9,9,29,0.0
9,9,30,0.0
9,9,31,0.0
9,9,32,0.0
9,9,33,0.0
9,9,34,0.0
9,9,35,0.0
9,9,36,0.0
9,9,37,0.0
9,9,38,0.0
9,9,39,0.0
9,9,40,0.0
9,9,41,0.0
9,9,42,0.0
9,9,43,0.0
9,9,44,0.0
9,9,45,0.0
9,9,46,0.0
9,9,47,0.0
9,9,48,0.0
9,9,49,0.0
9,9,50,0.0
9,10,1,0.0
9,10,2,0.0
9,10,3,0.0
9,10,4,0.0
9,10,5,0.0
9,10,6,0.0
9,10,7,0.0
9,10,8,0.0
9,10,9,0.0
9,10,10,0.0
9,10,11,0.0
9,10,12,0.0
9,10,13,0.0
9,10,14,0.0
9,10,15,0.0
9,10,16,0.0
9,10,17,0.0
9,10,18,0.0
9,10,19,0.0
9,10,20,0.0
9,10,21,0.0
9,10,22,0.0
9,10,23,0.0
9,10,24,0.0
9,10,25,0.0
9,10,26,0.0
9,10,27,0.0
9,10,28,0.0
9,10,29,0.0
9,10,30,0.0
9,10,31,0.0
9,10,32,0.0
9,10,33,0.0
9,10,34,0.0
9,10,35,0.0
9,10,36,0.0
9,10,37,0.0
9,10,38,0.0
9,10,39,0.0
9,10,40,0.0
9,10,41,0.0
9,10,42,0.0
9,10,43,0.0
9,10,44,0.0
9,10,45,0.0
9,10,46,0.0
9,10,47,0.0
9,10,48,0.0
9,10,49,0.0
9,10,50,0.0
9,11,1,0.0
9,11,2,0.0
9,11,3,0.0
9,11,4,0.0
9,11,5,0.0
9,11,6,0.0
9,11,7,0.0
9,11,8,0.0
9,11,9,0.0
9,11,10,0.0
9,11,11,0.0
9,11,12,0.0
9,11,13,0.0
9,11,14,0.0
9,11,15,0.0
9,11,16,0.0
9,11,17,0.0
9,11,18,0.0
9,11,19,0.0
9,11,20,0.0
9,11,21,0.0
9,11,22,0.0
9,11,23,0.0
9,11,24,0.0
9,11,25,0.0
9,11,26,0.0
9,11,27,0.0
9,11,28,0.0
9,11,29,0.0
9,11,30,0.0
9,11,31,0.0
9,11,32,0.0
9,11,33,0.0
9,11,34,0.0
9,11,35,0.0
9,11,36,0.0
9,11,37,0.0
9,11,38,0.0
9,11,39,0.0
9,11,40,0.0
9,11,41,0.0
9,11,42,0.0
9,11,43,0.0
9,11,44,0.0
9,11,45,0.0
9,11,46,0.0
9,11,47,0.0
9,11,48,0.0
9,11,49,0.0
9,11,50,0.0
9,12,1,0.0
9,12,2,0.0
9,12,3,0.0
9,12,4,0.0
9,12,5,0.0
9,12,6,0.0
9,12,7,0.0
9,12,8,0.0
9,12,9,0.0
9,12,10,0.0
9,12,11,0.0
9,12,12,0.0
9,12,13,0.0
9,12,14,0.0
9,12,15,0.0
9,12,16,0.0
9,12,17,0.0
9,12,18,0.0
9,12,19,0.0
9,12,20,0.0
9,12,21,0.0
9,12,22,0.0
9,12,23,0.0
9,12,24,0.0
9,12,25,0.0
9,12,26,0.0
9,12,27,0.0
9,12,28,0.0
9,12,29,0.0
9,12,30,0.0
9,12,31,0.0
9,12,32,0.0
9,12,33,0.0
9,12,34,0.0
9,12,35,0.0
9,12,36,0.0
9,12,37,0.0
9,12,38,0.0
9,12,39,0.0
9,12,40,0.0
9,12,41,0.0
9,12,42,0.0
9,12,43,0.0
9,12,44,0.0
9,12,45,0.0
9,12,46,0.0
9,12,47,0.0
9,12,48,0.0
9,12,49,0.0
9,12,50,0.0
9,13,1,0.0
9,13,2,0.0
9,13,3,0.0
9,13,4,0.0
9,13,5,0.0
9,13,6,0.0
9,13,7,0.0
9,13,8,0.0
9,13,9,0.0
9,13,10,0.0
9,13,11,0.0
9,13,12,0.0
9,13,13,0.0
9,13,14,0.0
9,13,15,0.0
9,13,16,0.0
9,13,17,0.0
9,13,18,0.0
9,13,19,0.0
9,13,20,0.0
9,13,21,0.0
9,13,22,0.0
9,13,23,0.0
9,13,24,0.0
9,13,25,0.0
9,13,26,0.0
9,13,27,0.0
9,13,28,0.0
9,13,29,0.0
9,13,30,0.0
9,13,31,0.0
9,13,32,0.0
9,13,33,0.0
9,13,34,0.0
9,13,35,0.0
9,13,36,0.0
9,13,37,0.0
9,13,38,0.0
9,13,39,0.0
9,13,40,0.0
9,13,41,0.0
9,13,42,0.0
9,13,43,0.0
9,13,44,0.0
9,13,45,0.0
9,13,46,0.0
9,13,47,0.0
9,13,48,0.0
9,13,49,0.0
9,13,50,0.0
9,14,1,0.0
9,14,2,0.0
9,14,3,0.0
9,14,4,0.0
9,14,5,0.0
9,14,6,0.0
9,14,7,0.0
9,14,8,0.0
9,14,9,0.0
9,14,10,0.0
9,14,11,0.0
9,14,12,0.0
9,14,13,0.0
9,14,14,0.0
9,14,15,0.0
9,14,16,0.0
9,14,17,0.0
9,14,18,0.0
9,14,19,0.0
9,14,20,0.0
9,14,21,0.0
9,14,22,0.0
9,14,23,0.0
9,14,24,0.0
9,14,25,0.0
9,14,26,0.0
9,14,27,0.0
9,14,28,0.0
9,14,29,0.0
9,14,30,0.0
9,14,31,0.0
9,14,32,0.0
9,14,33,0.0
9,14,34,0.0
9,14,35,0.0
9,14,36,0.0
9,14,37,0.0
9,14,38,0.0
9,14,39,0.0
9,14,40,0.0
9,14,41,0.0
9,14,42,0.0
9,14,43,0.0
9,14,44,0.0
9,14,45,0.0
9,14,46,0.0
9,14,47,0.0
9,14,48,0.0
9,14,49,0.0
9,14,50,0.0
9,15,1,0.0
9,15,2,0.0
9,15,3,0.0
9,15,4,0.0
9,15,5,0.0
9,15,6,0.0
9,15,7,0.0
9,15,8,0.0
9,15,9,0.0
9,15,10,0.0
9,15,11,0.0
9,15,12,0.0
9,15,13,0.0
9,15,14,0.0
9,15,15,0.0
9,15,16,0.0
9,15,17,0.0
9,15,18,0.0
9,15,19,0.0
9,15,20,0.0
9,15,21,0.0
9,15,22,0.0
9,15,23,0.0
9,15,24,0.0
9,15,25,0.0
9,15,26,0.0
9,15,27,0.0
9,15,28,0.0
9,15,29,0.0
9,15,30,0.0
9,15,31,0.0
9,15,32,0.0
9,15,33,0.0
9,15,34,0.0
9,15,35,0.0
9,15,36,0.0
9,15,37,0.0
9,15,38,0.0
9,15,39,0.0
9,15,40,0.0
9,15,41,0.0
9,15,42,0.0
9,15,43,0.0
9,15,44,0.0
9,15,45,0.0
9,15,46,0.0
9,15,47,0.0
9,15,48,0.0
9,15,49,0.0
9,15,50,0.0
9,16,1,0.0
9,16,2,0.0
9,16,3,0.0
9,16,4,100.0
9,16,5,0.0
9,16,6,0.0
9,16,7,0.0
9,16,8,0.0
9,16,9,0.0
9,16,10,200.0
9,16,11,0.0
9,16,12,0.0
9,16,13,0.0
9,16,14,0.0
9,16,15,0.0
9,16,16,0.0
9,16,17,0.0
9,16,18,0.0
9,16,19,0.0
9,16,20,0.0
9,16,21,0.0
9,16,22,0.0
9,16,23,0.0
9,16,24,0.0
9,16,25,0.0
9,16,26,0.0
9,16,27,0.0
9,16,28,0.0
9,16,29,0.0
9,16,30,0.0
9,16,31,0.0
9,16,32,0.0
9,16,33,0.0
9,16,34,0.0
9,16,35,0.0
9,16,36,0.0
9,16,37,0.0
9,16,38,0.0
9,16,39,0.0
9,16,40,0.0
9,16,41,0.0
9,16,42,0.0
9,16,43,0.0
9,16,44,0.0
9,16,45,0.0
9,16,46,0.0
9,16,47,0.0
9,16,48,0.0
9,16,49,0.0
9,16,50,0.0
9,17,1,0.0
9,17,2,0.0
9,17,3,0.0
9,17,4,0.0
9,17,5,0.0
9,17,6,0.0
9,17,7,0.0
9,17,8,0.0
9,17,9,0.0
9,17,10,0.0
9,17,11,0.0
9,17,12,0.0
9,17,13,0.0
9,17,14,0.0
9,17,15,0.0
9,17,16,0.0
9,17,17,0.0
9,17,18,0.0
9,17,19,0.0
9,17,20,0.0
9,17,21,0.0
9,17,22,0.0
9,17,23,0.0
9,17,24,0.0
9,17,25,0.0
9,17,26,0.0
9,17,27,0.0
9,17,28,0.0
9,17,29,0.0
9,17,30,0.0
9,17,31,0.0
9,17,32,0.0
9,17,33,0.0
9,17,34,0.0
9,17,35,0.0
9,17,36,0.0
9,17,37,0.0
9,17,38,0.0
9,17,39,0.0
9,17,40,0.0
9,17,41,0.0
9,17,42,0.0
9,17,43,0.0
9,17,44,0.0
9,17,45,0.0
9,17,46,0.0
9,17,47,0.0
9,17,48,0.0
9,17,49,0.0
9,17,50,0.0
9,18,1,0.0
9,18,2,0.0
9,18,3,0.0
9,18,4,0.0
9,18,5,0.0
9,18,6,0.0
9,18,7,0.0
9,18,8,0.0
9,18,9,0.0
9,18,10,0.0
9,18,11,0.0
9,18,12,0.0
9,18,13,0.0
9,18,14,0.0
9,18,15,0.0
9,18,16,0.0
9,18,17,0.0
9,18,18,0.0
9,18,19,0.0
9,18,20,0.0
9,18,21,0.0
9,18,22,0.0
9,18,23,0.0
9,18,24,0.0
9,18,25,0.0
9,18,26,0.0
9,18,27,0.0
9,18,28,0.0
9,18,29,0.0
9,18,30,0.0
9,18,31,0.0
9,18,32,0.0
9,18,33,0.0
9,18,34,0.0
9,18,35,0.0
9,18,36,0.0
9,18,37,0.0
9,18,38,0.0
9,18,39,0.0
9,18,40,0.0
9,18,41,0.0
9,18,42,0.0
9,18,43,0.0
9,18,44,0.0
9,18,45,0.0
9,18,46,0.0
9,18,47,0.0
9,18,48,0.0
9,18,49,0.0
9,18,50,0.0
9,19,1,0.0
9,19,2,0.0
9,19,3,0.0
9,19,4,0.0
9,19,5,0.0
9,19,6,0.0
9,19,7,0.0
9,19,8,0.0
9,19,9,0.0
9,19,10,0.0
9,19,11,0.0
9,19,12,0.0
9,19,13,0.0
9,19,14,0.0
9,19,15,0.0
9,19,16,0.0
9,19,17,0.0
9,19,18,0.0
9,19,19,0.0
9,19,20,0.0
9,19,21,0.0
9,19,22,0.0
9,19,23,0.0
9,19,24,0.0
9,19,25,0.0
9,19,26,0.0
9,19,27,0.0
9,19,28,0.0
9,19,29,0.0
9,19,30,0.0
9,19,31,0.0
9,19,32,0.0
9,19,33,0.0
9,19,34,0.0
9,19,35,0.0
9,19,36,0.0
9,19,37,0.0
9,19,38,0.0
9,19,39,0.0
9,19,40,0.0
9,19,41,0.0
9,19,42,0.0
9,19,43,0.0
9,19,44,0.0
9,19,45,0.0
9,19,46,0.0
9,19,47,0.0
9,19,48,0.0
9,19,49,0.0
9,19,50,0.0
9,20,1,0.0
9,20,2,0.0
9,20,3,0.0
9,20,4,0.0
9,20,5,0.0
9,20,6,0.0
9,20,7,0.0
9,20,8,0.0
9,20,9,0.0
9,20,10,0.0
9,20,11,0.0
9,20,12,0.0
9,20,13,0.0
9,20,14,0.0
9,20,15,0.0
9,20,16,0.0
9,20,17,0.0
9,20,18,0.0
9,20,19,0.0
9,20,20,0.0
9,20,21,0.0
9,20,22,0.0
9,20,23,0.0
9,20,24,0.0
9,20,25,0.0
9,20,26,0.0
9,20,27,0.0
9,20,28,0.0
9,20,29,0.0
9,20,30,0.0
9,20,31,0.0
9,20,32,0.0
9,20,33,0.0
9,20,34,0.0
9,20,35,0.0
9,20,36,0.0
9,20,37,0.0
9,20,38,0.0
9,20,39,0.0
9,20,40,0.0
9,20,41,0.0
9,20,42,0.0
9,20,43,0.0
9,20,44,0.0
9,20,45,0.0
9,20,46,0.0
9,20,47,0.0
9,20,48,0.0
9,20,49,0.0
9,20,50,0.0
9,21,1,0.0
9,21,2,0.0
9,21,3,0.0
9,21,4,0.0
9,21,5,0.0
9,21,6,0.0
9,21,7,0.0
9,21,8,0.0
9,21,9,0.0
9,21,10,0.0
9,21,11,0.0
9,21,12,0.0
9,21,13,0.0
9,21,14,0.0
9,21,15,0.0
9,21,16,0.0
9,21,17,0.0
9,21,18,0.0
9,21,19,0.0
9,21,20,0.0
9,21,21,0.0
9,21,22,0.0
9,21,23,0.0
9,21,24,0.0
9,21,25,0.0
9,21,26,0.0
9,21,27,0.0
9,21,28,0.0
9,21,29,0.0
9,21,30,0.0
9,21,31,0.0
9,21,32,0.0
9,21,33,0.0
9,21,34,0.0
9,21,35,0.0
9,21,36,0.0
9,21,37,0.0
9,21,38,0.0
9,21,39,0.0
9,21,40,0.0
9,21,41,0.0
9,21,42,0.0
9,21,43,0.0
9,21,44,0.0
9,21,45,0.0
9,21,46,0.0
9,21,47,0.0
9,21,48,0.0
9,21,49,0.0
9,21,50,0.0
9,22,1,0.0
9,22,2,0.0
9,22,3,0.0
9,22,4,0.0
9,22,5,0.0
9,22,6,0.0
9,22,7,0.0
9,22,8,0.0
9,22,9,0.0
9,22,10,0.0
9,22,11,0.0
9,22,12,0.0
9,22,13,0.0
9,22,14,0.0
9,22,15,0.0
9,22,16,0.0
9,22,17,0.0
9,22,18,0.0
9,22,19,0.0
9,22,20,0.0
9,22,21,0.0
9,22,22,0.0
9,22,23,0.0
9,22,24,0.0
9,22,25,0.0
9,22,26,0.0
9,22,27,0.0
9,22,28,0.0
9,22,29,0.0
9,22,30,0.0
9,22,31,0.0
9,22,32,0.0
9,22,33,0.0
9,22,34,0.0
9,22,35,0.0
9,22,36,0.0
9,22,37,0.0
9,22,38,0.0
9,22,39,0.0
9,22,40,0.0
9,22,41,0.0
9,22,42,0.0
9,22,43,0.0
9,22,44,0.0
9,22,45,0.0
9,22,46,0.0
9,22,47,0.0
9,22,48,0.0
9,22,49,0.0
9,22,50,0.0
9,23,1,0.0
9,23,2,0.0
9,23,3,0.0
9,23,4,0.0
9,23,5,0.0
9,23,6,0.0
9,23,7,0.0
9,23,8,0.0
9,23,9,0.0
9,23,10,0.0
9,23,11,0.0
9,23,12,0.0
9,23,13,0.0
9,23,14,0.0
9,23,15,0.0
9,23,16,0.0
9,23,17,0.0
9,23,18,0.0
9,23,19,0.0
9,23,20,0.0
9,23,21,0.0
9,23,22,0.0
9,23,23,0.0
9,23,24,0.0
9,23,25,0.0
9,23,26,0.0
9,23,27,0.0
9,23,28,0.0
9,23,29,0.0
9,23,30,0.0
9,23,31,0.0
9,23,32,0.0
9,23,33,0.0
9,23,34,0.0
9,23,35,0.0
9,23,36,0.0
9,23,37,0.0
9,23,38,0.0
9,23,39,0.0
9,23,40,0.0
9,23,41,0.0
9,23,42,0.0
9,23,43,0.0
9,23,44,0.0
9,23,45,0.0
9,23,46,0.0
9,23,47,0.0
9,23,48,0.0
9,23,49,0.0
9,23,50,0.0
9,24,1,0.0
9,24,2,0.0
9,24,3,0.0
9,24,4,0.0
9,24,5,0.0
9,24,6,0.0
9,24,7,0.0
9,24,8,0.0
9,24,9,0.0
9,24,10,0.0
9,24,11,0.0
9,24,12,0.0
9,24,13,0.0
9,24,14,0.0
9,24,15,0.0
9,24,16,0.0
9,24,17,0.0
9,24,18,0.0
9,24,19,0.0
9,24,20,0.0
9,24,21,0.0
9,24,22,0.0
9,24,23,0.0
9,24,24,0.0
9,24,25,0.0
9,24,26,0.0
9,24,27,0.0
9,24,28,0.0
9,24,29,0.0
9,24,30,0.0
9,24,31,0.0
9,24,32,0.0
9,24,33,0.0
9,24,34,0.0
9,24,35,0.0
9,24,36,0.0
9,24,37,0.0
9,24,38,0.0
9,24,39,0.0
9,24,40,0.0
9,24,41,0.0
9,24,42,0.0
9,24,43,0.0
9,24,44,0.0
9,24,45,0.0
9,24,46,0.0
9,24,47,0.0
9,24,48,0.0
9,24,49,0.0
9,24,50,0.0
9,25,1,0.0
9,25,2,0.0
9,25,3,0.0
9,25,4,0.0
9,25,5,0.0
9,25,6,0.0
9,25,7,0.0
9,25,8,0.0
9,25,9,0.0
9,25,10,0.0
9,25,11,0.0
9,25,12,0.0
9,25,13,0.0
9,25,14,0.0
9,25,15,0.0
9,25,16,0.0
9,25,17,0.0
9,25,18,0.0
9,25,19,0.0
9,25,20,0.0
9,25,21,0.0
9,25,22,0.0
9,25,23,0.0
9,25,24,0.0
9,25,25,0.0
9,25,26,0.0
9,25,27,0.0
9,25,28,0.0
9,25,29,0.0
9,25,30,0.0
9,25,31,0.0
9,25,32,0.0
9,25,33,0.0
9,25,34,0.0
9,25,35,0.0
9,25,36,0.0
9,25,37,0.0
9,25,38,0.0
9,25,39,0.0
9,25,40,0.0
9,25,41,0.0
9,25,42,0.0
9,25,43,0.0
9,25,44,0.0
9,25,45,0.0
9,25,46,0.0
9,25,47,0.0
9,25,48,0.0
9,25,49,0.0
9,25,50,0.0
9,26,1,0.0
9,26,2,0.0
9,26,3,0.0
9,26,4,0.0
9,26,5,0.0
9,26,6,0.0
9,26,7,0.0
9,26,8,0.0
9,26,9,0.0
9,26,10,0.0
9,26,11,0.0
9,26,12,0.0
9,26,13,0.0
9,26,14,0.0
9,26,15,0.0
9,26,16,0.0
9,26,17,0.0
9,26,18,0.0
9,26,19,0.0
9,26,20,0.0
9,26,21,0.0
9,26,22,0.0
9,26,23,0.0
9,26,24,0.0
9,26,25,0.0
9,26,26,0.0
9,26,27,0.0
9,26,28,0.0
9,26,29,0.0
9,26,30,0.0
9,26,31,0.0
9,26,32,0.0
9,26,33,0.0
9,26,34,0.0
9,26,35,0.0
9,26,36,0.0
9,26,37,0.0
9,26,38,0.0
9,26,39,0.0
9,26,40,0.0
9,26,41,0.0
9,26,42,0.0
9,26,43,0.0
9,26,44,0.0
9,26,45,0.0
9,26,46,0.0
9,26,47,0.0
9,26,48,0.0
9,26,49,0.0
9,26,50,0.0
9,27,1,0.0
9,27,2,0.0
9,27,3,0.0
9,27,4,0.0
9,27,5,0.0
9,27,6,0.0
9,27,7,0.0
9,27,8,0.0
9,27,9,0.0
9,27,10,0.0
9,27,11,0.0
9,27,12,0.0
9,27,13,0.0
9,27,14,0.0
9,27,15,0.0
9,27,16,0.0
9,27,17,0.0
9,27,18,0.0
9,27,19,0.0
9,27,20,0.0
9,27,21,0.0
9,27,22,0.0
9,27,23,0.0
9,27,24,0.0
9,27,25,0.0
9,27,26,0.0
9,27,27,0.0
9,27,28,0.0
9,27,29,0.0
9,27,30,0.0
9,27,31,0.0
9,27,32,0.0
9,27,33,0.0
9,27,34,0.0
9,27,35,0.0
9,27,36,0.0
9,27,37,0.0
9,27,38,0.0
9,27,39,0.0
9,27,40,0.0
9,27,41,0.0
9,27,42,0.0
9,27,43,0.0
9,27,44,0.0
9,27,45,0.0
9,27,46,0.0
9,27,47,0.0
9,27,48,0.0
9,27,49,0.0
9,27,50,0.0
9,28,1,0.0
9,28,2,0.0
9,28,3,0.0
9,28,4,0.0
9,28,5,0.0
9,28,6,0.0
9,28,7,0.0
9,28,8,0.0
9,28,9,0.0
9,28,10,0.0
9,28,11,0.0
9,28,12,0.0
9,28,13,0.0
9,28,14,0.0
9,28,15,0.0
9,28,16,0.0
9,28,17,0.0
9,28,18,0.0
9,28,19,0.0
9,28,20,0.0
9,28,21,0.0
9,28,22,0.0
9,28,23,0.0
9,28,24,0.0
9,28,25,0.0
9,28,26,0.0
9,28,27,0.0
9,28,28,0.0
9,28,29,0.0
9,28,30,0.0
9,28,31,0.0
9,28,32,0.0
9,28,33,0.0
9,28,34,0.0
9,28,35,0.0
9,28,36,0.0
9,28,37,0.0
9,28,38,0.0
9,28,39,0.0
9,28,40,0.0
9,28,41,0.0
9,28,42,0.0
9,28,43,0.0
9,28,44,0.0
9,28,45,0.0
9,28,46,0.0
9,28,47,0.0
9,28,48,0.0
9,28,49,0.0
9,28,50,0.0
9,29,1,0.0
9,29,2,0.0
9,29,3,0.0
9,29,4,0.0
9,29,5,0.0
9,29,6,0.0
